RTPJ	LTPJ	PC	DMPFC	lDMPFC	rDMPFC	MMPFC	lMMPFC	rMMPFC	VMPFC	lVMPFC	rVMPFC	group-avToM	group-RTPJ
-0.0760659188655896	0.0308583270155433	-0.0576330409470423	0.295891308036025	0.23550083278532	0.45035893841205	0.256867276997814	0.121894181707791	0.344434571095445	-0.199735503489928	-0.373720866665417	-0.0404955265630167	0.145552664418889	0.131634044786076
-0.0470950074166047	0.00397321667037695	-0.115618758704776	0.158845978317897	0.165544524771665	0.243196898344425	0.249119600793442	0.159283274402332	0.284438355527805	-0.239101750860739	-0.332809294039833	-0.0939891492965459	0.0822165304279028	0.0539485739594057
-0.0181240959676199	-0.0229118936747894	-0.17360447646251	0.0218006485997688	0.09558821675801	0.0360348582768004	0.241371924589071	0.196672367096873	0.224442139960166	-0.278467998231551	-0.291897721414248	-0.147482772030075	0.0188803964369166	-0.0237368968672645
0.118175462553867	0.0988610634406988	-0.0509857601361059	0.119209139286586	0.232822895056135	0.0575399682241522	0.219153631055878	0.302185364279919	0.218583401248441	-0.134287359073291	-0.151693184596735	-0.0325057832088446	0.0668030543501233	0.0709086457196528
0.254475021075354	0.220634020556187	0.0716329561902983	0.216617629973403	0.370057573354261	0.0790450781715039	0.196935337522686	0.407698361462966	0.212724662536716	0.00989328008496806	-0.0114886477792216	0.0824712056123859	0.11472571226333	0.16555418830657
0.253108174709362	0.176221781540697	0.18800867590136	0.267530875872772	0.363461299827216	0.195093677159347	0.43369928166239	0.397524888212175	0.462123961457369	0.0799435296500375	0.00242684009715925	0.176570988072095	0.176013845040728	0.216067092860337
0.251741328343369	0.131809542525207	0.304384395612421	0.318444121772141	0.356865026300172	0.31114227614719	0.670463225802093	0.387351414961384	0.711523260378022	0.149993779215107	0.0163423279735401	0.270670770531804	0.237301977818125	0.266579997414105
0.185034702749478	0.0944729282401744	0.266269449662795	0.170359984779522	0.330476942250236	0.133756218116019	0.349690665184592	0.177477175650704	0.376636226690094	0.125510008159851	0.00740848868253044	0.186643109671838	0.152450427240699	0.221820425461768
0.118328077155587	0.0571363139551417	0.228154503713169	0.0222758477869037	0.304088858200301	-0.0436298399151524	0.0289181045670909	-0.0323970636599756	0.0417491930021653	0.101026237104594	-0.00152535060847921	0.102615448811872	0.0675988766632738	0.17706085350943
0.106553074982363	0.0722964615626618	0.154698361822008	-0.0822133688146042	0.218581987963245	-0.159816736249215	-0.151945861821553	-0.0121914440079752	-0.144280343485076	-0.0705648221095285	-0.174334007269577	-0.0824153365123045	0.00958313985293935	0.150895302698408
0.0947780728091389	0.0874566091701818	0.0812422199308473	-0.186702585416112	0.133075117726188	-0.276003632583278	-0.332809828210196	0.00801417564402529	-0.330309879972318	-0.242155881323651	-0.347142663930674	-0.267446121836481	-0.0484325969573951	0.124729751887385
0.0129830395158531	0.223010373322139	0.139581913714758	0.0863434110537245	0.325236086354421	0.004575285356582	-0.14612074435174	0.155895477099724	-0.159177255250908	-0.210813202425297	-0.189002267380961	-0.300112350472808	0.0968930079249825	0.114087495203538
-0.0688119937774326	0.358564137474096	0.197921607498669	0.359389407523561	0.517397054982655	0.285154203296442	0.0405683395067166	0.303776778555423	0.011955369470501	-0.179470523526944	-0.0308618708312472	-0.332778579109136	0.24221861280736	0.103445238519691
-0.0320227631048425	0.28102247687586	0.130758132501531	0.379332818904286	0.424823807895056	0.294714246155475	0.0998979381578848	0.217660391575963	0.0376377008455107	0.00174586803037349	0.12848786726291	-0.138381467680392	0.21776700630588	0.0765468294047054
0.00476646756774764	0.203480816277624	0.0635946575043927	0.399276230285012	0.332250560807457	0.304274289014509	0.159227536809053	0.131544004596503	0.0633200322205204	0.182962259587691	0.287837605357068	0.0560156437483523	0.193315399804399	0.0496484202897199
-0.0530157254956337	0.0858804857436032	0.028869301368105	0.161968035830752	0.142272205561998	0.113659261685341	0.0415822488641936	-0.0631510623101445	0.0353919073068635	0.120880065397201	0.221389143340068	0.0193068868004371	0.10589250492843	0.0760156878377455
-0.110797918559015	-0.0317198447904175	-0.00585605476818276	-0.0753401586235076	-0.047706149683461	-0.0769557656438261	-0.0760630390806658	-0.257846129216792	0.00746378239320652	0.0587978712067115	0.154940681323068	-0.0174018701474781	0.0184696100524609	0.102382955385771
-0.178723403020002	-0.0778592584420692	-0.0749529841435904	-0.203469047707165	-0.288983910995116	-0.143252826564334	-0.291007087712576	-0.365313321926929	-0.227229593396279	0.0724294615536736	0.125444692983259	-0.00135681731107865	-0.062443265714647	0.0353547254872325
-0.246648887480989	-0.123998672093721	-0.144049913518998	-0.331597936790822	-0.530261672306771	-0.209549887484841	-0.505951136344486	-0.472780514637066	-0.461922969185765	0.0860610519006358	0.0959487046434498	0.0146882355253208	-0.143356141481755	-0.0316735044113059
-0.229704215199453	-0.215600812825814	-0.229390964325893	-0.426642882201844	-0.613194249494416	-0.325477244237146	-0.542353267625235	-0.454170046681841	-0.533442391481475	-0.0966116022242621	-0.0551716141632021	-0.124695661339383	-0.194758323480002	-0.0695796210218385
-0.212759542917917	-0.307202953557906	-0.314732015132788	-0.521687827612866	-0.69612682668206	-0.441404600989451	-0.578755398905984	-0.435559578726617	-0.604961813777185	-0.27928425634916	-0.206291932969854	-0.264079558204086	-0.246160505478249	-0.107485737632371
-0.309854313389875	-0.311789631358388	-0.394326796444313	-0.307513992703185	-0.50034795739019	-0.248925915533818	-0.427159457591622	-0.387547121269654	-0.467727760082871	-0.170125352728486	-0.137540062154895	-0.162583195121604	-0.248125824728544	-0.188147705527068
-0.406949083861833	-0.316376309158871	-0.473921577755839	-0.0933401577935049	-0.30456908809832	-0.0564472300781853	-0.27556351627726	-0.33953466381269	-0.330493706388557	-0.0609664491078126	-0.0687881913399351	-0.0610868320391229	-0.25009114397884	-0.268809673421765
-0.373775632565153	-0.298992415352213	-0.424856824709781	-0.0772548572375291	-0.202846541577824	-0.111405889094694	-0.215471359280045	-0.25145322968783	-0.250291816602658	0.0141806261874923	0.0536090812893064	-0.00772364648521255	-0.21309018723766	-0.261854333847417
-0.340602181268473	-0.281608521545555	-0.375792071663724	-0.0611695566815533	-0.101123995057328	-0.166364548111203	-0.15537920228283	-0.16337179556297	-0.170089926816758	0.0893277014827971	0.176006353918548	0.0456395390686978	-0.176089230496479	-0.254898994273068
-0.318462985545885	-0.252700525694015	-0.297860032164305	-0.13607852878666	-0.141795024935551	-0.191995604536067	-0.003537712250821	0.137658877653628	-0.0898156474072616	0.128156947814692	0.179422951565883	0.113980357486588	-0.11368326397823	-0.263218894697461
-0.296323789823297	-0.223792529842475	-0.219927992664886	-0.210987500891767	-0.182466054813774	-0.217626660960931	0.148303777781188	0.438689550870226	-0.00954136799776529	0.166986194146586	0.182839549213218	0.182321175904479	-0.0512772974599814	-0.271538795121854
-0.336384512733217	-0.104375771083179	-0.151285838455566	-0.231256744731569	0.078769029107507	-0.289259897791162	0.166364951521995	0.383295758726712	0.000668033896587755	0.0872409149330771	0.222305185332201	0.10925329946971	0.0427264320080898	-0.166308472833068
-0.376445235643138	0.0150409876761172	-0.0826436842462466	-0.251525988571372	0.340004113028788	-0.360893134621393	0.184426125262803	0.327901966583197	0.0108774357909408	0.00749563571956816	0.261770821451184	0.0361854230349413	0.136730161476161	-0.0610781505442823
-0.402109569062243	0.00592347829033142	-0.0574102790101833	-0.331783145684836	0.0779415141633365	-0.371260621410861	-0.07945895825568	0.059573223274709	-0.212121803945757	-0.0866640993507059	0.158788341925514	-0.0872036552534279	0.0285597398121924	-0.181221122998203
-0.427773902481349	-0.00319403109545435	-0.0321768737741201	-0.4120403027983	-0.184121084702115	-0.381628108200329	-0.343344041774163	-0.208755520033779	-0.435121043682454	-0.18082383442098	0.0558058623998442	-0.210592733541797	-0.0796106818517761	-0.301364095452124
-0.265359116623599	-0.00103959642489215	0.0263484647390414	-0.226591201778438	-0.102688495264871	-0.152853167006728	-0.210409030803099	-0.151643491574915	-0.256815346042952	-0.0637500042227526	0.122756100621475	-0.133046297521838	-0.0610196866383736	-0.303947265613872
-0.102944330765848	0.00111483824567006	0.0848738032522029	-0.0411421007585759	-0.0212559058276275	0.0759217741868727	-0.0774740198320343	-0.0945314631160514	-0.0785096484034505	0.0533238259754747	0.189706338843106	-0.0554998615018799	-0.0424286914249712	-0.30653043577562
-0.0254212973221523	0.053323588638273	0.11913530419174	-0.0228788693022498	0.0356990619699874	0.0874768740886911	0.0332547557391894	-0.0013143610438142	0.0847928891910097	0.0935157930006098	0.164279384654887	0.0317331369335745	-0.00985347492101285	-0.245345133032356
0.0521017361215434	0.105532339030876	0.153396805131277	-0.00461563784592379	0.0926540297676024	0.0990319739905095	0.143983531310413	0.091902741028423	0.24809542678547	0.133707760025745	0.138852430466667	0.118966135369029	0.0227217415829455	-0.184159830289092
0.107644040998354	0.0313425397705673	0.235275659381303	-0.0181209642023734	0.0920827051669614	0.0208518263261896	0.116410707805679	0.0532256890181142	0.206964586177767	0.0704568816152928	0.0196736864462506	0.104993753811199	0.0399035619726395	-0.0904641625810815
0.163186345875164	-0.0428472594897414	0.317154513631328	-0.031626290558823	0.0915113805663205	-0.0573283213381303	0.0888378843009457	0.0145486370078054	0.165833745570063	0.00720600320484063	-0.0995050575741658	0.0910213722533699	0.0570853823623334	0.00323150512692902
0.290242329431578	0.0627441786510108	0.352832216086474	0.0640976091124265	0.13145433477449	0.0339746101498314	0.177396582785338	0.155701353702335	0.236896016603773	0.147280993206556	0.0637471964625486	0.216340966362092	0.0979834643728317	0.0270945274305721
0.417298312987992	0.168335616791763	0.38850991854162	0.159821508783676	0.17139728898266	0.125277541637793	0.265955281269731	0.296854070396865	0.307958287637483	0.287355983208271	0.226999450499263	0.341660560470815	0.13888154638333	0.0509575497342152
0.403554666439133	0.116588749855893	0.300650447707782	0.0550706828806251	-0.0451196403521525	0.0488447617078424	0.130166535368292	0.163255924758212	0.132924819581211	0.345144488963658	0.213701691357053	0.379860480244528	0.0603160843787581	0.0158321089688402
0.389811019890273	0.0648418829200235	0.212790976873944	-0.0496801430224258	-0.261636569686965	-0.0275880182221083	-0.00562221053314711	0.0296577791195594	-0.0421086484750616	0.402932994719045	0.200403932214843	0.41806040001824	-0.0182493776258139	-0.0192933317965349
0.326682209982334	0.0222701648887955	0.026702966249114	0.0311462275817296	-0.16603844564967	0.0191731999690002	-0.0200074192661862	-0.0179541330653799	-0.00019464385214835	0.230975734480874	0.130990098598126	0.246265522693641	-0.0572582120228464	-0.00292096705946845
0.263553400074395	-0.0203015531424326	-0.159385044375716	0.111972598185885	-0.0704403216123756	0.0659344181601088	-0.0343926279992253	-0.0655660452503193	0.0417193607707649	0.0590184742427031	0.0615762649814091	0.0744706453690429	-0.0962670464198789	0.013451397677598
0.230126463325682	-0.00689178747893489	-0.16625899460135	0.0117025088579665	-0.134216862149219	-0.0780023552582446	-0.0309040661905646	-0.0756212226830925	-0.0124454899274455	0.124488367894078	0.098401663911494	0.15091526345318	-0.10240376846121	0.00356027251960186
0.196699526576969	0.00651797818456282	-0.173132944826985	-0.088567580469952	-0.197993402686063	-0.221939128676598	-0.0274155043819039	-0.0856764001158657	-0.0666103406256559	0.189958261545452	0.135227062841579	0.227359881537318	-0.108540490502541	-0.00633085263839428
0.174575176545095	0.0832689028812534	-0.116185891890476	-0.0637364034450532	-0.160316114706801	-0.170323792694392	0.0346300717307193	-0.0572286392107315	0.0293969445669235	0.173521247430407	0.0817721891007725	0.200851262095396	-0.0956125217782118	-0.015993985778861
0.15245082651322	0.160019827577944	-0.0592388389539662	-0.0389052264201544	-0.122638826727539	-0.118708456712186	0.0966756478433426	-0.0287808783055972	0.125404229759503	0.157084233315361	0.0283173153599659	0.174342642653474	-0.0826845530538825	-0.0256571189193277
0.210220455140674	0.17505480302594	0.0543905939960484	0.0381023129454093	-0.0778377124196958	-0.0678939107493721	0.121964345233639	-0.0581899601900004	0.121928423082998	0.183442663668108	0.0042581106752967	0.148474810434927	-0.0641623349154853	-0.00178308986058645
0.267990083768128	0.190089778473936	0.168020026946063	0.115109852310973	-0.0330365981118525	-0.0170793647865583	0.147253042623936	-0.0875990420744037	0.118452616406492	0.209801094020854	-0.0198010940093725	0.12260697821638	-0.0456401167770881	0.0220909391981548
0.262967089039248	0.164525810306455	0.192542529221046	0.0186611989591687	-0.160485791136946	-0.0948839832348077	0.0881186811692128	-0.159540422039184	0.109137312251961	0.148555292209456	-0.033518051588501	0.0905401039406413	-0.0346028174700561	0.0568083071257844
0.257944094310368	0.138961842138975	0.217065031496029	-0.0777874543926356	-0.28793498416204	-0.172688601683057	0.0289843197144896	-0.231481802003964	0.0998220080974309	0.0873094903980572	-0.0472350091676296	0.0584732296649026	-0.0235655181630241	0.0915256750534141
0.0696504964889245	-0.0522972597560775	0.122824705839438	-0.189442996688598	-0.309744671938747	-0.232710188890285	-0.110215362201952	-0.182171719000029	-0.0681381000896016	0.0637781301089935	-0.024475998573455	0.0067627643090425	-0.0139340024660008	0.111538056833228
-0.118643101332519	-0.24355636165113	0.0285843801828461	-0.301098538984561	-0.331554359715454	-0.292731776097514	-0.249415044118393	-0.132861635996094	-0.236098208276634	0.0402467698199297	-0.00171698797928044	-0.0449477010468176	-0.00430248676897744	0.131550438613042
-0.27589781282107	-0.332201881869806	-0.0857126459308805	-0.0822718231053875	-0.0278768267032415	-0.0569989091362905	-0.223832561095546	-0.039879596767433	-0.217639838616366	0.0262023493951425	0.0259890813425212	-0.0563096916463197	0.00808667961454013	0.0744197549090977
-0.43315252430962	-0.420847402088483	-0.200009672044607	0.136554892773786	0.275800706308971	0.178733957824933	-0.198250078072698	0.0531024424612279	-0.199181468956099	0.0121579289703552	0.0536951506643228	-0.0676716822458219	0.0204758459980577	0.0172890712051535
-0.534709788852437	-0.446857065458036	-0.257943042147911	0.140264522621784	0.249184617805575	0.229658327556845	-0.045009778519438	0.176842317112936	-0.081690698023559	0.0569689347254836	0.127812645539103	0.0325255778997316	0.0393046842918316	-0.0326757703578696
-0.636267053395254	-0.472866728827589	-0.315876412251215	0.143974152469782	0.22256852930218	0.280582697288757	0.108230521033822	0.300582191764644	0.035800072908981	0.101779940480612	0.201930140413884	0.132722838045285	0.0581335225856056	-0.0826406119208927
-0.65081401839274	-0.42563564388738	-0.318373629770113	0.181534337334826	0.27756062952131	0.281241494612025	0.181543641754322	0.328589528878789	0.0657377869825421	0.0599491153351461	0.170843120548247	0.0580233345648682	0.0539482847338279	-0.100469740178729
-0.665360983390225	-0.37840455894717	-0.32087084728901	0.219094522199871	0.332552729740441	0.281900291935293	0.254856762474823	0.356596865992933	0.0956755010561031	0.0181182901896803	0.13975610068261	-0.0166761689155486	0.0497630468820502	-0.118298868436566
-0.626191876383917	-0.315273975491192	-0.283529161096643	0.132827174193801	0.198652420584378	0.19840343142276	0.226618997935242	0.373138716446676	0.0988746267294486	0.0652020557795291	0.223134024139425	-0.00381466018477509	0.0729022814278281	-0.113568590093874
-0.58702276937761	-0.252143392035214	-0.246187474904276	0.0465598261877316	0.0647521114283142	0.114906570910228	0.198381233395661	0.389680566900419	0.102073752402794	0.112285821369378	0.306511947596239	0.00904684854599842	0.0960415159736061	-0.108838311751182
-0.531680656214941	-0.351474379761074	-0.219902035140299	-0.141712879661881	-0.184145671488486	-0.0210160973995205	-0.0280184991658585	0.112652375466661	-0.06449545616917	0.0181938362582807	0.171868055209289	-0.0889483499555383	0.00425267079224265	-0.135201404596864
-0.476338543052271	-0.450805367486934	-0.193616595376322	-0.329985585511494	-0.433043454405286	-0.156938765709269	-0.254418231727378	-0.164375815967098	-0.231064664741134	-0.0758981488528166	0.0372241628223395	-0.186943548457075	-0.0875361743891208	-0.161564497442546
-0.354158465458862	-0.345935290518466	-0.195879810645507	-0.294060251163722	-0.507578148762455	-0.0874741592997721	-0.31486772668774	-0.320936089542884	-0.254820234395039	-0.104290877217456	-0.0568229939238917	-0.120974889870505	-0.150129503388996	-0.163208946336345
-0.231978387865453	-0.241065213549998	-0.198143025914693	-0.258134916815951	-0.582112843119624	-0.0180095528902752	-0.375317221648103	-0.47749636311867	-0.278575804048944	-0.132683605582095	-0.150870150670123	-0.0550062312839341	-0.212722832388871	-0.164853395230144
-0.031042709334428	-0.119399265003459	-0.0872973857139568	-0.243108793282978	-0.594508472006133	0.017691767200612	-0.257981926003897	-0.486676329121082	-0.188401910687641	-0.210559170127919	-0.236949250971236	-0.156504869714268	-0.234560125838997	-0.111528074787695
0.169892969196597	0.00226668354307985	0.0235482544867794	-0.228082669750005	-0.606904100892642	0.0533930872914992	-0.140646630359691	-0.495856295123494	-0.098228017326338	-0.288434734673744	-0.323028351272348	-0.258003508144601	-0.256397419289124	-0.058202754345246
0.298036828176712	0.0963162891504624	0.0855642022610802	-0.0490879271864595	-0.299664662490938	0.106954736189478	0.0120978772000285	-0.406515297299289	0.096834614728061	-0.297242910793598	-0.34735935271316	-0.177274887531554	-0.158346662749426	0.0331258669989565
0.426180687156826	0.190365894757845	0.147580150035381	0.129906815377086	0.00757477591076512	0.160516385087457	0.164842384759748	-0.317174299475085	0.29189724678246	-0.306051086913452	-0.371690354153972	-0.0965462669185064	-0.0602959062097276	0.124454488343159
0.378468429005709	0.230707735608213	0.177067226765718	0.207342368421607	0.0755898736051736	0.245014965985274	0.328516410607637	-0.05274413297317	0.408756155396169	-0.205051884039051	-0.301120095464211	-0.051517888451388	0.00509463946152315	0.114740861187076
0.330756170854591	0.27104957645858	0.206554303496055	0.284777921466128	0.143604971299582	0.32951354688309	0.492190436455527	0.211686033528745	0.525615064009878	-0.10405268116465	-0.23054983677445	-0.00648950998426963	0.0704851851327739	0.105027234030994
0.28433481142923	0.236459207816354	0.094056099735824	0.399297302195471	0.217244957547142	0.413464596065249	0.603368967503418	0.209566146261307	0.658363187397045	-0.13271076180854	-0.299544970356989	0.0118177890321989	0.0577126329587978	0.0472376625298143
0.237913452003869	0.201868839174128	-0.0184421040244069	0.513816682924815	0.290884943794703	0.497415645247409	0.714547498551309	0.20744625899387	0.791111310784211	-0.161368842452431	-0.368540103939527	0.0301250880486675	0.0449400807848217	-0.0105519089713653
0.127378299645506	0.0634910468701025	-0.0709604693428109	0.293848685173681	0.0715401418639645	0.316493568822718	0.390641688117364	0.0062261618415335	0.440656066354577	-0.269069571801305	-0.389764276283071	-0.11678013702807	-0.0584528863407526	-0.0969601860553791
0.0168431472871434	-0.0748867454339231	-0.123478834661215	0.0738806874225478	-0.147804660066774	0.135571492398027	0.0667358776834181	-0.194993935310803	0.0902008219249434	-0.376770301150178	-0.410988448626614	-0.263685362104808	-0.161845853466327	-0.183368463139393
-0.0438706935214578	-0.0635793928654023	-0.13749198959288	-0.123792529095049	-0.261390848920032	-0.072189834921085	-0.130813535870427	-0.289274916781559	-0.113341055928456	-0.277766766642749	-0.345967427631149	-0.181595856212102	-0.188610690649422	-0.126309946750038
-0.104584534330059	-0.0522720402968816	-0.151505144524544	-0.321465745612645	-0.374977037773289	-0.279951162240197	-0.328362949424272	-0.383555898252315	-0.316882933781855	-0.17876323213532	-0.280946406635684	-0.0995063503193957	-0.215375527832517	-0.0692514303606839
-0.176144370122427	-0.0277758648762133	-0.125467561241264	-0.300760497559467	-0.259983657119518	-0.358563355307361	-0.341657966760982	-0.269076511011959	-0.375168730802691	-0.0812412557238884	-0.192406762916159	-0.0241593814456713	-0.137804894434296	0.01698041257494
-0.247704205914795	-0.00327968945554505	-0.0994299779579832	-0.280055249506289	-0.144990276465747	-0.437175548374526	-0.354952984097693	-0.154597123771602	-0.433454527823527	0.0162807206875432	-0.103867119196634	0.051187587428053	-0.0602342610360742	0.103212255510564
-0.294762373424862	-0.0616511511768455	-0.134967591209627	-0.308638190669699	-0.145354489891878	-0.473178382649574	-0.384535735353377	-0.185658727227151	-0.48192888350561	-0.035360156704194	-0.0925008884120382	-0.0197043522896738	-0.122041018844616	0.039749215632024
-0.341820540934928	-0.120022612898146	-0.170505204461271	-0.337221131833109	-0.14571870331801	-0.509181216924622	-0.414118486609061	-0.2167203306827	-0.530403239187693	-0.0870010340959312	-0.0811346576274424	-0.0905962920074005	-0.183847776653158	-0.023713824246516
-0.277610283048766	-0.0084353305183795	-0.050685845776579	-0.346531766383467	-0.155214539802672	-0.476571174432327	-0.42667093555988	-0.164527672454842	-0.503183128242793	-0.0866281926863058	-0.0817959284908621	-0.11822360597748	-0.159645667186217	-0.0555921992961495
-0.213400025162604	0.103151951861387	0.069133512908113	-0.355842400933826	-0.164710376287333	-0.443961131940031	-0.439223384510699	-0.112335014226983	-0.475963017297892	-0.0862553512766803	-0.0824571993542819	-0.14585091994756	-0.135443557719277	-0.087470574345783
-0.0306608813578215	0.252538515661705	0.159364426293857	-0.221808402622872	-0.0268508505207275	-0.308085829521481	-0.259381139632364	-0.0046414289745095	-0.296060245146687	-0.0551329537851191	-0.0286154347715742	-0.0954352192017336	-0.0497018980873244	-0.062452964645773
0.152078262446961	0.401925079462023	0.249595339679601	-0.0877744043119179	0.111008675245878	-0.17221052710293	-0.0795388947540295	0.103052156277964	-0.116157472995483	-0.0240105562935578	0.0252263298111336	-0.0450195184559072	0.0360397615446281	-0.037435354945763
0.0722803817271207	0.333791158845599	0.199663166825229	-0.135945121510002	0.167031811636959	-0.198540667840623	-0.178999349771054	0.0449577925671799	-0.20072404767945	-0.0053300739386663	0.107963549492048	-0.0337587170770755	0.0244360675891748	-0.0272519023420568
-0.00751749899271956	0.265657238229175	0.149730993970858	-0.184115838708086	0.223054948028041	-0.224870808578315	-0.278459804788079	-0.0131365711436043	-0.285290622363416	0.0133504084162252	0.190700769172963	-0.0224979156982439	0.0128323736337215	-0.0170684497383505
0.0505649252694227	0.195220228869313	0.232660375018955	-0.105449260692209	0.21480481186726	-0.101931886711562	-0.0974263455589452	0.126164034820198	-0.108156978552564	0.0108369923915885	0.166557116632175	-0.0202291890357649	0.106949204827051	0.0905907831690902
0.108647349531565	0.124783219509451	0.315589756067052	-0.0267826826763328	0.20655467570648	0.021007035155192	0.0836071136701886	0.265464640784	0.0689766652582881	0.00832357636695188	0.142413464091387	-0.0179604623732859	0.201066036020381	0.198250016076531
0.114100868332085	0.254438345567497	0.269500136281376	0.243071865856206	0.556753296951338	0.195921657213857	0.219804209895108	0.430739244191409	0.206220770940122	0.148870106843806	0.2710068458854	0.10545456375667	0.323256876049121	0.251453796408059
0.119554387132606	0.384093471625542	0.2234105164957	0.512926414388744	0.906951918196195	0.370836279272522	0.356001306120027	0.596013847598818	0.343464876621956	0.289416637320661	0.399600227679414	0.228869589886626	0.44544771607786	0.304657576739588
0.140473926522217	0.445721048548566	0.103532246014136	0.475589501141478	0.845195111832887	0.290891845517829	0.280032704622577	0.561077312701329	0.239582409359793	0.241237509728462	0.37660256139838	0.189330329906807	0.402677980736088	0.228664344126955
0.161393465911828	0.50734862547159	-0.0163460244674271	0.438252587894212	0.783438305469578	0.210947411763136	0.204064103125127	0.52614077780384	0.135699942097629	0.193058382136264	0.353604895117346	0.149791069926988	0.359908245394316	0.152671111514323
0.139089126106104	0.392213807189522	-0.0675250874482835	0.316553022290885	0.614284851759101	0.170952947113091	0.061056545757266	0.347300807689523	0.017037485181618	0.0743641108505787	0.199540896088821	0.0400724863921585	0.246439023374506	0.0707722347588436
0.116784786300381	0.277078988907455	-0.11870415042914	0.194853456687558	0.445131398048624	0.130958482463045	-0.0819510116105949	0.168460837575206	-0.101624971734393	-0.0443301604351066	0.0454768970602955	-0.069646097142671	0.132969801354696	-0.0111266419966357
0.178793355836426	0.123960013316858	-0.129091360457709	0.118259454811063	0.157943114012945	0.0590123639473894	-0.124706183950566	0.013545162766753	-0.111924129397349	-0.173960159551891	-0.112561183188681	-0.202296633835265	0.004179622572445	-0.0482904689856516
0.240801925372472	-0.0291589622737389	-0.139478570486279	0.0416654529345687	-0.129245170022735	-0.0129337545682662	-0.167461356290538	-0.1413705120417	-0.122223287060305	-0.303590158668675	-0.270599263437657	-0.33494717052786	-0.124610556209806	-0.0854542959746675
0.252969387234522	0.011614545617093	-0.0257320772736201	-0.0815305857571082	-0.329609191066409	-0.0956335982053166	-0.237571172248449	-0.233162105901629	-0.168085066502454	-0.272375857373347	-0.238130166644008	-0.31867938511847	-0.145613725730705	-0.0820236157540508
0.265136849096571	0.0523880535079249	0.0880144159390388	-0.204726624448785	-0.529973212110083	-0.178333441842367	-0.30768098820636	-0.324953699761558	-0.213946845944603	-0.241161556078018	-0.20566106985036	-0.30241159970908	-0.166616895251604	-0.0785929355334342
0.326969061483415	0.0845138445198015	0.263003628380417	-0.178198004810906	-0.372911590712279	-0.182542387534514	-0.270960295301124	-0.244535002997819	-0.19993213579823	-0.154819994685508	-0.0973715086694377	-0.213206357803145	-0.0642356251378741	0.0174163147540004
0.388801273870259	0.116639635531678	0.437992840821796	-0.151669385173026	-0.215849969314475	-0.186751333226661	-0.234239602395889	-0.16411630623408	-0.185917425651857	-0.0684784332929976	0.0109180525114847	-0.12400111589721	0.0381456449758559	0.113425565041435
0.477981802584489	0.157759401756486	0.460415627013177	-0.089526597247162	-0.0603945429326183	-0.165885150229758	-0.140252940015511	0.000525221995426498	-0.128366416051941	-0.0327648354685085	-0.00783856592597175	-0.057753270582188	0.0697878745630645	0.196063296309032
0.567162331298719	0.198879167981293	0.482838413204557	-0.027383809321298	0.0950608834492384	-0.145018967232856	-0.046266277635132	0.165166750224933	-0.0708154064520244	0.00294876235598062	-0.0265951843634282	0.00849457473283401	0.101430104150273	0.278701027576628
0.519542474603133	0.0691284107825699	0.387416529873375	0.085881273992953	0.177855426283307	0.040738601430972	0.098635664744874	0.183884582661004	0.119237397629115	0.0947642554401873	0.0788602409649289	0.07105855969904	0.167343442748954	0.297323623630234
0.471922617907546	-0.0606223464161532	0.291994646542194	0.199146357307204	0.260649969117375	0.2264961700948	0.24353760712488	0.202602415097075	0.309290201710254	0.186579748524394	0.184315666293286	0.133622544665246	0.233256781347635	0.315946219683839
0.432722426955403	-0.0905559668594091	0.255036861364586	0.356991165983665	0.4327299835445	0.324785069581659	0.410179936758697	0.311553745290367	0.422830624265666	0.202340253609616	0.247869190474867	0.105639407468164	0.271946773510844	0.341289215024113
0.39352223600326	-0.120489587302665	0.218079076186978	0.514835974660126	0.604809997971624	0.423073969068517	0.576822266392514	0.420505075483659	0.536371046821079	0.218100758694839	0.311422714656449	0.0776562702710821	0.310636765674052	0.366632210364388
