RS2,LS2,RMFG,LMFG,RInsula,LInsula,AMCC
0.788863630464439,0.544577153980826,0.463370938337317,0.889563428868308,0.357568417542683,0.41304002744311,0.179792404164951
0.553113947129027,0.412729061903863,0.31114419655758,0.490646376216364,0.197788978050699,0.232816557105802,0.233614563751672
0.135368456501664,0.245347693129286,-0.0921031165899419,0.362053118924421,0.0532272732739104,0.0756021971707357,-0.097100344874972
-0.0991176505538807,0.169263238149466,-0.417242915622584,0.0363503602957128,-0.0851746203022757,-0.0923046165614914,0.0023378315687761
-0.18228543909099,0.0842925224657512,-0.38578126908156,-0.409895459536406,0.146844247962805,0.0690823954322543,-0.00732898602155812
0.108336942979712,0.101321164274385,0.055063010289667,0.0779682663243556,0.19249311164645,0.158713186171109,-0.0418984225781859
0.0719520132961358,0.306613721545252,0.0767244565691667,0.195975549921026,0.133125944522724,0.161095672418122,0.161299039054771
0.192819286921226,-0.253216005512924,0.3263844667754,0.166653954311319,0.0883710177017435,-0.0511356745139697,0.107494366048137
-0.200024301297547,-0.71235047425178,-0.0990409707644025,-0.0670804362065001,-0.264452145028716,-0.178841646040181,-0.0909327597693475
-0.523138353429786,-0.611598009378437,-0.0182813800637565,-0.169821124300833,-0.136156910792483,-0.288186666813527,-0.128406236580003
-0.306011476516968,-0.366306799687157,-0.263497882060665,-0.401091659221138,-0.147120073900657,-0.102657906784793,-0.0946928159943445
0.0568418590208724,-0.0484703398634694,-0.252369799003566,-0.12209413762104,0.0460326214453227,-0.0141558681594948,0.010653620366803
-0.302235223499135,-0.194130307637589,-0.107573786275981,-0.0602425942435503,0.00564055920153914,0.0390613989485226,-0.0527326613035685
-0.385240691172437,-0.358341899982577,0.0291124786773403,-0.0576475088523894,-0.278887103932864,0.0026441591991641,0.103749094358395
-0.201093789390539,-0.24390611813683,0.0494954924050092,-0.185087778328615,-0.0576742391073454,-0.103324386099229,-0.0965087189481792
-0.180299423769813,-0.449529329881986,0.164439846515272,-0.438739785873471,0.00594004428910567,0.0442764907120504,-0.196702333425863
-0.190129568854256,-0.304120230899407,0.286442553542206,-0.215706729285378,0.104959714837545,0.043673726821209,0.0386201965585545
-0.127372423834594,-0.220116883246467,0.103705151423319,-0.372049443139098,-0.0431835611914047,0.0338329007317546,0.0776145157717444
-0.0907442344558795,0.0640763126402083,-0.308138715989442,-0.258848629056764,-0.186433918024408,0.00261973896205327,0.149387235282403
-0.0919959090888634,0.116936241126319,-0.318387777423503,-0.215223434275156,-0.029597728265155,-0.126268919286345,0.0500886759523428
-0.130235882730152,0.170430303750472,-0.0952732108173698,-0.146519066672582,-0.0739721092799796,0.125303872520617,0.106414772406004
0.0517545465017583,0.492115960396748,-0.0330477482164085,0.231938832112549,-0.0197619311516514,-0.0326321605172284,0.00937444469709054
-0.219824431020516,0.121203836809232,-0.323905869720461,-0.212879265161042,-0.219077970752053,-0.114518806210776,-0.104324533819974
-0.110640138000388,0.0939955381058628,-0.0281367479868844,-0.15004395214775,-0.138588581918988,-0.174568776491614,0.0688316588949788
-0.111350119486853,-0.0492756197006742,-0.142838985949375,-0.298506078123637,-0.269435406574841,-0.219720982591576,-0.268062556814834
-0.154988167534918,-0.180650592048432,0.006342421704933,-0.160927335432441,-0.0676090433734858,-0.191338609474078,-0.18029110374085
0.0322346572590539,-0.239882788767594,0.014620628222423,-0.0615547090176839,0.143670049208556,0.0939129355919352,-0.213398686807921
0.294598842014843,0.398458810754753,0.184429937743863,0.212578050980477,0.0873776548613689,0.0438546820551011,0.0179517287294168
0.247914328421304,0.564787524957852,-0.093633020189894,0.198197646509979,0.308703590996322,0.33294018137057,0.110404929461962
0.170551481323391,0.19129007712668,-0.0463967157251126,-0.111507086744885,-0.0142946526360222,0.0383156863635333,0.0620318382580812
0.0817636413435074,0.101381424557611,-0.105115121054765,0.191582125553982,0.0473134879267079,0.088081007426843,0.073947394594965
0.226300961924918,0.322285491843953,0.190659685781956,0.36116611712993,0.130947243076286,0.128969750031998,0.150540476080493
0.165802764158035,0.28695839046673,0.165918650799463,0.173568722028163,0.137567971183521,0.171341199509367,0.298037482433723
0.0677072947076274,0.0397363902525709,-0.030866195130856,-0.0265843522086515,0.0265222921073383,0.129270415826207,0.058395150744221
-0.181744930773799,-0.223618512429538,-0.441595217072537,-0.370626951351552,-0.0271637983916931,-0.127732064207715,-0.103545052631111
-0.231673047742865,-0.178496131022581,-0.395416249770653,-0.102007284848232,-0.123145034928107,-0.0791051707391873,-0.0814129334331068
0.248437793262254,0.238388449930821,0.118601523254998,0.100865023931174,-0.000490090977407059,-0.0234158337132263,-0.0481769896803583
0.378768326946247,0.376946273908156,0.145439002583068,0.16456580384985,0.0761024979103673,0.145957036084389,0.0271385621464451
0.394787196233138,0.438480476887841,0.591450368493597,0.549081827743395,0.436220018144118,0.332506574700851,0.0676962276799967
0.0589642353971403,0.208714821157826,0.350733718728748,0.386403129297009,0.155601306844973,0.098193650166105,0.096423407734648
-0.272253680899407,-0.139177948529288,0.0332851222424234,0.321023743618002,-0.15335344674814,-0.0702376079834009,-0.0332845277422223
-0.202318660590112,-0.0670633183321648,0.186864393389267,0.378506850974755,-0.165068850790144,-0.155677749177374,-0.0145945798501849
-0.0363490822921555,0.0337619531925487,0.159132681239231,0.4082421392627,0.0340177548329635,0.102707998815278,-0.0380768770947255
-0.137442294813471,-0.38006476328578,-0.179258838407814,-0.186362247658734,0.200118730368646,0.0913443227627303,-0.117164923376921
-0.318422932820492,-0.619226549116585,-0.246811101770746,-0.129875537599307,-0.261645032060023,-0.121575828503465,-0.00521714467827334
-0.196482999087194,-0.270808331410784,-0.167803805382099,-0.0381863564788215,-0.213497116445013,-0.0762692963272603,-0.0419640971145035
0.321584782279687,-0.0539452098980134,-0.140740038031342,-0.0130159584453516,-0.0908741653504883,-0.0521227532229758,-0.0388642323777793
0.62430258989859,0.280417213380305,0.103735993197769,0.0724887579299337,0.0522366529103796,0.0271738035495819,0.159773299051366
0.826211125139098,0.590517202941167,0.357777771884149,0.16138492977917,0.0985857470318287,-0.0539561511217534,0.281217459528259
0.391126391413831,0.319993534521602,0.0878670313209804,-0.0387213368137841,-0.126094242921874,-0.271489730973864,-0.0150952853397689
-0.199260598396232,-0.412393608309482,-0.386668756046572,-0.485242670823544,-0.0376085261216642,-0.0372872541750869,-0.319886014440283
-0.575574394592074,-1.04491758146902,-0.172401161390791,-0.773267144873433,0.0501038296184457,-0.0541110169726699,-0.134613508856707
-0.644220794626532,-0.863500239098926,-0.0832040445424374,-0.217739506411019,-0.0351329797468664,-0.217642139595957,-0.0530840540070857
-0.453646469393896,-0.76114964442347,0.111137004493588,-0.156364679317058,0.264684717899764,-0.0193576940473035,0.0590573204774791
-0.171099179608544,-0.212239389958918,0.466973102667432,0.0886832194475447,0.281170245359089,0.109111002056742,-0.000127668075781818
0.00513664642398302,0.240970597100411,0.509317625479537,0.313081477750499,0.27682090326172,0.183901855046042,0.276725845110506
0.207196835966707,0.376222549800824,0.423786203192947,0.165794057523512,0.276139211781066,0.108505417067599,0.143238725581256
0.110910228419975,0.301474854571708,0.0622965740953329,0.17612742023566,-0.111555984204031,-0.173999405270167,0.0235128583568648
0.203309558975845,0.469358895527822,-0.18343533591645,0.179160582554498,-0.137297029606846,0.0825153982589876,-0.0691080044557489
0.475039467006438,0.589021991316832,0.239086395000907,0.631141758936038,0.0167257751575389,0.279732241650086,0.0449403665485683
0.178928837589149,0.192216988179201,-0.201610899916431,0.31717652899475,0.0860462051191699,0.137530454552154,-0.125653296655235
-0.402642229880644,-0.482927950194601,-0.365260563476487,-0.508859536697716,-0.209552953619289,-0.160348382469651,-0.0618767903977484
-0.641413128922088,-0.905775784350194,-0.344340776529139,-0.749883747737815,-0.48022794036962,-0.406169003398506,-0.348464219270608
-0.526207747505914,-0.771668611474311,-0.309562703100246,-0.580618324706885,-0.372458281162681,-0.401426836605746,-0.227432816631872
-0.304994832569522,-0.37843382656298,-0.175799539250849,-0.617717988508588,-0.282679077196543,-0.155389454042182,-0.18782494277321
-0.162886228671285,0.0424158661638343,-0.140795687145332,-0.336566293384467,-0.134047201182198,0.0607399764532452,-0.0132928329438946
-0.148666670307426,-0.11769224864233,-0.277843226742164,-0.360813905830096,-0.155507736882611,-0.0680589485722083,-0.000212061135505808
-0.534895483016372,-0.466488633070459,-0.765766395822779,-0.55861547052147,-0.103354863210378,-0.0822273529462402,-0.182617697822073
-0.472580207377493,-0.258554148589468,-0.632587301749089,-0.759239827937996,-0.197321725411926,-0.166645791099538,-0.0501834106651888
-0.141330087393696,0.315860168830349,-0.541557147200235,0.0320982523131588,-0.258409500958206,-0.14965392957404,0.216071612546086
0.35181999584974,0.579473958939031,-0.031620962140603,0.358247286871131,0.113805852355228,0.187422162381564,0.1596359447097
0.75790648573579,1.00601458233407,0.335031799737459,0.36006420296902,0.290453355832113,0.35666220291797,0.259701505643168
0.649812395750524,0.845944689604829,0.383058179703196,0.766086191358388,0.339925605810978,0.328283174649901,0.0641977294641161
0.435129055268697,0.613830280955011,0.336713129873734,0.352991959992646,0.0149769853388459,0.197368663878573,0.103027870839865
0.444376404220908,0.637735540898319,0.505422427852021,0.319278716508868,0.0900129592015147,0.090540162568048,0.00900596081337284
0.510411983548033,0.744755182196298,0.174772849743198,0.465584819095586,0.0659375745936644,-0.0604855662486,0.203951147129014
0.530175518823247,0.683893812472812,0.347220034943848,0.471087819204067,0.150625450936025,0.177153925176839,0.0942704352895262
0.331490934559582,0.255655703959288,0.203278607301654,0.525242651305464,0.219754315473244,-0.00213192922911925,0.0657135712976692
0.132879106949741,-0.0242473185623579,0.604979602253824,0.624282068707183,0.319516082142699,0.091096255677964,0.130658784539533
-0.190371097187197,-0.239478846013367,0.146418207370415,0.229262053327954,0.306503447493502,0.284522380660775,0.109389256208152
-0.343190927590783,-0.587843744863656,-0.217488821693255,-0.0537928929681554,0.0875292805486925,-0.0240242467481497,-0.0687233293561003
-0.144667350964223,-0.296944173008296,0.189289570608979,-0.0399119555068856,-0.0148427965987121,-0.068863226728782,-0.0573286198398617
0.0591789453486227,0.0199719688314869,0.578360908462513,0.266082109576031,0.028089300221232,0.0499921484195206,0.113337217200092
0.101836361958645,0.107625983890116,0.468151718157815,0.0722201660337988,0.190816163374657,0.278157658224887,0.0805063329998273
-0.0569475988495451,0.143370069460893,-0.209616902211541,-0.174911125308128,-0.053191022312837,-0.0587432687690786,-0.0649184034882426
0.386375230426373,0.451475574799025,0.192464933168066,0.266686212773738,-0.103171780583657,0.0570096797941063,-0.0696093236740756
0.172099357858891,0.192747741680656,0.189249697086513,0.210255659737576,0.0556471946622234,-0.0330700529777787,0.156372337147884
-0.174388179286274,0.010521824348641,0.0893296361986052,-0.116244316865093,-0.0127734371885183,0.0857555592473984,-0.0875753867933719
-0.320175101643271,-0.204043939373923,0.0337607692511385,-0.0666522767010875,0.00780830288161572,0.11215987247867,0.00384146953235736
-0.516496407237036,-0.360918337642955,-0.305911616450062,0.0065994251522293,-0.0940208356064766,-0.181621174371445,-0.170753552647383
-0.315164152095897,-0.361363236112187,-0.35979763046321,-0.0615859728982779,-0.209645031797171,-0.216776553030603,-0.122837275002617
0.272621012516249,0.0544347712924713,0.285972487269357,0.251222689021765,-0.0691422656506661,0.0639060580820836,0.0614742076956141
0.238849142676405,0.085813843714229,0.375635632362805,0.202072560536457,0.0126485829377019,0.00259263694738851,0.0207176248731097
-0.503858510330577,-0.424311161424608,-0.142405543146079,-0.392296964763108,-0.157031748928053,-0.0953005807674356,-0.245720103129955
-0.822612507914587,-0.866828495873573,-0.731687068577391,-0.697921643577688,-0.257832403723537,-0.375182547357735,-0.203447412553187
-0.609776178071118,-1.01150382041365,-1.16626440709301,-0.852589394043241,-0.166553466482506,-0.1890905598562,-0.394366152246667
-0.469264322616853,-0.908812123045753,-0.961256265279392,-1.15613639953519,-0.161218771806266,-0.194995092310497,-0.345791135120102
-0.304247149065339,-0.690281573610784,-0.636812459487077,-0.926180422017201,-0.133849046381362,-0.164814982435511,-0.0822454239963856
0.0721882113309882,-0.0803800888357045,-0.198017907228369,-0.353350752093044,0.0959065433286454,-0.0557728606428838,0.0662367897226473
0.268708585618923,-0.264853133676378,-0.0250288175657352,-0.46815449448077,0.23678045936808,0.108686972877513,0.164278711546245
0.630906442915003,0.107728872157772,0.123785228580994,-0.116586218173317,0.335272594709281,0.185542463904825,0.350833058804525
0.194971901581051,-0.0577379003032228,-0.397176184898702,-0.100173301067707,-0.133110598850099,-0.0118794859366862,0.0719398559748553
-0.158170265097254,-0.481566569792215,-0.354245341646935,-0.263902578454435,-0.225277098943154,-0.249376912999437,-0.0361841633703766
-0.442452935576308,-0.698550238332115,-0.173942601415332,-0.443958798971315,-0.172953268789327,-0.136578160884047,-0.138599921591062
-0.365285688188958,-0.411256885295726,0.222178424347676,-0.0824129643170621,-0.233415338607171,-0.333931061904059,-0.152033408776954
-0.222039462341754,0.0693726800340796,0.303293875584785,0.34259124779001,-0.223931614126437,-0.0959644025014894,-0.00105727856924749
0.369558946296925,0.522823405116283,0.368850620217614,0.718494687079419,0.151293218843713,0.113709787676985,0.362615402463645
0.612343311790992,0.711925410121372,-0.201487961330658,0.455743554464775,0.370785916830951,0.207876193537169,0.217849676602044
0.151999691130605,0.766797555451489,0.248976356292802,0.547921280839549,0.0570043431121378,0.204899610697065,-0.0933495566515171
0.384926546308619,0.750107192165423,0.458097596933026,0.801917876291063,-0.0946853943230144,-0.0339595909127491,0.0150482941588391
0.450085036555901,0.96029734815895,1.0479536932938,1.22918510084748,0.0149259998063687,0.0881214853531152,0.154631383933937
0.502817709400631,0.829872560871534,0.779081256114656,0.680377178795295,0.262239809208732,0.185869682136381,0.119083823093596
0.455536902871982,0.512480804707462,0.387007640131277,0.383715003951812,-0.0410663154758884,0.053511596533309,0.137228871045749
-0.193558029482278,-0.10957781571316,-0.0254218048232946,-0.165656769513521,-0.286315575116107,-0.232988587388184,-0.0787280486631652
0.14689968565054,0.0137209992657676,0.313186161964749,0.0322298792858384,-0.136947444078844,-0.32161918515586,-0.177021925821287
0.254895634742308,0.235111915040245,0.349904801536965,-0.0805563614337967,-0.0207559378872952,0.0732605078258911,0.0388129982139975
0.619424450883607,0.691404171711955,0.600015308822201,0.21200273261593,0.464214392950852,0.395350105566658,0.281919467767492
0.504115506274257,0.839966678268398,0.8758566537924,0.411749590729814,0.572199920960287,0.455504802726449,0.330791745997265
0.595326486612662,1.09395316508295,0.879121557655549,0.660048645601111,0.651595221722445,0.546217019712577,0.21738578737911
0.288313243803373,0.62537729928299,0.0414253158222984,0.250887058210714,0.299878907596063,0.369609354929727,0.00104709702166365
-0.176441313812123,-0.373105826854436,-0.51716770992481,-0.190803704254332,-0.0752111227771113,0.0950782774197413,-0.0129112941705231
-0.569542595370502,-0.523011204183067,-0.276183221011437,-0.270123796116549,-0.163808401962126,0.00900787845084989,-0.0945479015614932
-0.750721423571786,-0.451321849308303,-0.514737493349981,0.0445075961904622,-0.359306184795342,-0.191145761930126,-0.152774178490828
-0.653802828536921,-0.397671569572201,-0.42025740362088,-0.299984526101477,-0.085145046261598,-0.0830705142476905,-0.157836751808475
-0.307791368167541,-0.475274590816035,-0.687066017137461,-0.466080408590607,-0.136864643346538,-0.0358535798514541,-0.123742927180785
-0.276476673063862,-0.255183723566693,-0.000672651101348581,-0.0343343571825143,-0.0527200186136009,-0.11365267339258,-0.0991051101931558
-0.343432808104203,-0.1222477574207,-0.361329652226044,-0.083554750014035,-0.0894292399446828,0.0512354110411154,-0.126858742628852
-0.556522493268641,-0.374674591227366,-0.507533823848929,-0.210499688023785,-0.227366155185171,-0.279251207462978,-0.0150272344197073
-0.865086620185468,-0.769134690939668,-1.25210767373599,-0.920634983916185,-0.331518729385214,-0.111139834715308,-0.195064172868158
-0.790271069612407,-0.837658185344951,-1.24378542264279,-0.926473930821752,-0.374975427622291,-0.410945716830921,-0.297124391538026
-0.536645394095822,-0.694118163702181,-1.14330601745332,-0.914536194825911,-0.286455551447665,-0.300988814675819,-0.296658273823872
-0.0308820149844874,-0.316906762447228,-0.316490934975235,-0.469339751856411,-0.125605211779595,-0.200835058805954,0.0129696725103962
0.321606396849523,0.0190416640155254,0.317297272295448,-0.209417288059317,0.051879885250682,0.0663593693340342,0.198314059396796
0.483315327997227,0.264224593705397,0.357227487592935,-0.0586843032124546,0.137394410383254,0.109916513835266,0.205954323622875
0.436016088960064,0.244740050254302,0.384031415519778,-0.0701241903732762,0.183368812381986,0.0265312696793591,0.131277719773233
0.421785584654838,0.127343822212785,0.262709585014783,-0.0821579858238641,0.0969765333682271,-0.00930963841326992,-0.00657142188777846
0.216659531848009,0.0245132390214871,0.170919625255238,0.25567869988935,0.16865834267972,0.20270654465204,0.0795549747367002
0.125088710663966,0.126205812383834,0.33260642124375,0.244819371610336,0.0770246256832155,0.0523694845683178,0.0153930798167391
0.173594523109915,0.0549169218438717,0.19856197757073,0.151531498356942,-0.170192248288433,-0.0637964745844672,-0.0176545639514144
0.0655731147662772,-0.141585074612171,0.213944010977347,-0.179593860617943,0.189169169161861,-0.0572429457193456,-0.0149241311704629
0.105839494582112,-0.176099394569331,0.0181683370293584,-0.0828286942900939,0.29030360658478,0.0810699453364969,0.0265022355678954
0.302568851426157,0.0655134728782069,0.0769924688844589,0.394258844757279,0.112512479055357,0.0923016330826291,0.00814463340792065
0.164795934018691,-0.124022325884238,0.172747608464238,0.498769504927679,0.167090586874761,0.10191369194694,0.0531460356795223
0.024420680883899,-0.220491186410418,0.297255114024682,0.468459638116137,0.0788054408569221,0.127960101187363,-0.127700863898441
0.225396389562416,0.211914252274823,0.453689762519286,0.544420719326428,0.0598657558408748,0.0209968116417911,0.091921688542051
0.025939514314252,0.142298492979187,0.185347954598952,0.096176638317967,0.184569869649425,0.3102790978218,0.133400679556093
-0.173658439715571,-0.0201510148986077,0.105811084597496,0.0323064004475592,0.00396784389280638,0.0836379452688497,0.0719264615613103
-0.173200880143518,0.0783516508335354,0.0948063215502077,-0.0112413423070454,-0.121848715286703,-0.140308376507278,0.0518487740053162
-0.253788808750772,0.0591297867669031,0.0152203304774639,-0.147770803112305,-0.0904361892578471,-0.121849210484795,0.0797992044484997
-0.0456925997782581,-0.00482076644137909,-0.0751087145986714,-0.137071882735258,-0.304853895853486,-0.208407900807746,-0.0851169309170309
0.109331726868766,0.29147480681157,0.0681976191192823,0.254861412575919,-0.196533161713506,-0.181243195984055,-0.0689301342114969
0.469942767814297,0.669913141590503,0.472724712173308,0.248254920536041,-0.1400243005232,-0.0871785786221681,-0.0141187116915655
0.129482267098342,0.431095550785704,0.525882449789471,0.270241580410315,-0.0275653369146985,-0.109902931986797,0.0824463815088304
-0.139648118923556,-0.0230621159926772,-0.228468980105648,0.10303175070228,-0.187867822557207,-0.185507578586277,-0.131909422779152
-0.140246208746751,-0.0330074864351039,-0.300050922886807,-0.151658338909026,-0.0448922436310615,-0.0681212050670476,-0.0653665848786604
-0.116999613953352,0.0426120529831273,-0.164057724009457,0.0890002264619782,-0.0428359354854967,0.0277385731923729,-0.0659889354549198
-0.295630474189809,0.199039346798236,-0.0944338194340517,0.175216440803083,-0.185847603580526,-0.213304216572133,0.0499747976748208
0.229337452797255,0.405138149320103,0.461277004222427,0.37438647763085,0.0190703808375773,0.0227763908905197,0.133326979619809
0.522316343036389,0.620228751532272,0.430584464533852,0.509994853846022,0.0732174275296037,0.188391515009606,0.241913756111072
0.486217401369811,0.768736405739864,0.840016836268351,1.07213773884072,0.185774496253262,0.105655063685588,0.245716815123446
0.129194728942946,0.640450650153499,0.38451565632971,0.851966403138816,0.0847114273706299,0.00455434571576275,-0.146443931786896
-0.260860518544485,0.209994670409827,-0.356095241595289,0.0393913869171404,-0.12722019883821,-0.0912350558507095,-0.160978385921016
-0.0301422637028316,0.169684138386499,-0.598536362370329,-0.547717065413261,-0.166837809118279,-0.0923927635054838,-0.258740733060738
-0.258881122720909,-0.208682766116152,-0.531344083994199,-0.78267663999508,-0.0395797391439963,0.0216219849041444,-0.104777435092187
-0.41932412979454,-0.840318657435794,-0.537998953590528,-1.01605624369716,0.105093679352605,0.0623457455368452,-0.117581610793858
-0.229029762805065,-0.872821041196953,-0.188448368075853,-0.648102875793413,0.0948813568936553,-0.00791175362609233,0.0070281891245112
-0.140324441418,-0.614439008316316,-0.240638868348747,-0.389765818109323,0.17590302854497,0.189928463397232,0.11515692407226
-0.173153574659075,-0.722727360016017,-0.342391022651289,-0.298316603977732,0.193074193599055,0.177727623333338,0.0417232381603378
